Date,ANWFX
2023-04-18,52.59000015258789
2023-04-19,52.41999816894531
2023-04-20,52.18000030517578
2023-04-21,52.369998931884766
2023-04-24,52.349998474121094
2023-04-25,51.52000045776367
2023-04-26,51.33000183105469
2023-04-27,52.119998931884766
2023-04-28,52.5
2023-05-01,52.4900016784668
2023-05-02,52.040000915527344
2023-05-03,52.0099983215332
2023-05-04,51.70000076293945
2023-05-05,52.400001525878906
2023-05-08,52.52000045776367
2023-05-09,52.29999923706055
2023-05-10,52.40999984741211
2023-05-11,52.290000915527344
2023-05-12,52.15999984741211
2023-05-15,52.4900016784668
2023-05-16,52.16999816894531
2023-05-17,52.56999969482422
2023-05-18,52.91999816894531
2023-05-19,52.97999954223633
2023-05-22,53.15999984741211
2023-05-23,52.380001068115234
2023-05-24,51.849998474121094
2023-05-25,52.119998931884766
2023-05-26,52.880001068115234
2023-05-30,52.58000183105469
2023-05-31,52.220001220703125
2023-06-01,52.810001373291016
2023-06-02,53.529998779296875
2023-06-05,53.400001525878906
2023-06-06,53.56999969482422
2023-06-07,53.22999954223633
2023-06-08,53.599998474121094
2023-06-09,53.599998474121094
2023-06-12,54.130001068115234
2023-06-13,54.59000015258789
2023-06-14,54.7599983215332
2023-06-15,55.40999984741211
2023-06-16,55.25
2023-06-20,54.849998474121094
2023-06-21,54.619998931884766
2023-06-22,54.63999938964844
2023-06-23,54.09000015258789
2023-06-26,53.869998931884766
2023-06-27,54.43000030517578
2023-06-28,54.52000045776367
2023-06-29,54.560001373291016
2023-06-30,55.20000076293945
2023-07-03,55.20000076293945
2023-07-05,55.040000915527344
2023-07-06,54.2400016784668
2023-07-07,54.33000183105469
2023-07-10,54.650001525878906
2023-07-11,55.06999969482422
2023-07-12,55.70000076293945
2023-07-13,56.459999084472656
2023-07-14,56.459999084472656
2023-07-17,56.59000015258789
2023-07-18,56.880001068115234
2023-07-19,56.790000915527344
2023-07-20,56.209999084472656
2023-07-21,56.22999954223633
2023-07-24,56.16999816894531
2023-07-25,56.43000030517578
2023-07-26,56.33000183105469
2023-07-27,56.11000061035156
2023-07-28,56.81999969482422
2023-07-31,56.81999969482422
2023-08-01,56.54999923706055
2023-08-02,55.59000015258789
2023-08-03,55.459999084472656
2023-08-04,55.310001373291016
2023-08-07,55.81999969482422
2023-08-08,55.689998626708984
2023-08-09,55.43000030517578
2023-08-10,55.52000045776367
2023-08-11,55.189998626708984
2023-08-14,55.279998779296875
2023-08-15,54.65999984741211
2023-08-16,54.27000045776367
2023-08-17,53.790000915527344
2023-08-18,53.77000045776367
2023-08-21,54.15999984741211
2023-08-22,54.11000061035156
2023-08-23,54.7400016784668
2023-08-24,53.90999984741211
2023-08-25,54.220001220703125
2023-08-28,54.599998474121094
2023-08-29,55.529998779296875
2023-08-30,55.56999969482422
2023-08-31,55.439998626708984
2023-09-01,55.40999984741211
2023-09-05,55.209999084472656
2023-09-06,54.95000076293945
2023-09-07,54.709999084472656
2023-09-08,54.72999954223633
2023-09-11,55.16999816894531
2023-09-12,54.90999984741211
2023-09-13,54.79999923706055
2023-09-14,55.189998626708984
2023-09-15,54.75
2023-09-18,54.529998779296875
2023-09-19,54.45000076293945
2023-09-20,54.060001373291016
2023-09-21,53.13999938964844
2023-09-22,53.08000183105469
2023-09-25,53.06999969482422
2023-09-26,52.41999816894531
2023-09-27,52.5
2023-09-28,52.880001068115234
2023-09-29,52.779998779296875
2023-10-02,52.5099983215332
2023-10-03,51.75
2023-10-04,52.130001068115234
2023-10-05,52.16999816894531
2023-10-06,52.880001068115234
2023-10-09,52.93000030517578
2023-10-10,53.459999084472656
2023-10-11,53.7400016784668
2023-10-12,53.45000076293945
2023-10-13,53.0099983215332
2023-10-16,53.470001220703125
2023-10-17,53.4900016784668
2023-10-18,52.560001373291016
2023-10-19,52.04999923706055
2023-10-20,51.52000045776367
2023-10-23,51.619998931884766
2023-10-24,51.86000061035156
2023-10-25,51.25
2023-10-26,50.66999816894531
2023-10-27,50.439998626708984
2023-10-30,50.970001220703125
2023-10-31,51.06999969482422
2023-11-01,51.540000915527344
2023-11-02,52.59000015258789
2023-11-03,53.15999984741211
2023-11-06,53.279998779296875
2023-11-07,53.36000061035156
2023-11-08,53.4900016784668
2023-11-09,53.119998931884766
2023-11-10,53.720001220703125
2023-11-13,53.79999923706055
2023-11-14,54.959999084472656
2023-11-15,55.040000915527344
2023-11-16,55.0
2023-11-17,55.33000183105469
2023-11-20,55.790000915527344
2023-11-21,55.61000061035156
2023-11-22,55.72999954223633
2023-11-24,55.90999984741211
2023-11-27,55.709999084472656
2023-11-28,55.709999084472656
2023-11-29,55.72999954223633
2023-11-30,55.77000045776367
2023-12-01,56.099998474121094
2023-12-04,55.7599983215332
2023-12-05,55.61000061035156
2023-12-06,55.4900016784668
2023-12-07,55.79999923706055
2023-12-08,56.06999969482422
2023-12-11,56.38999938964844
2023-12-12,56.689998626708984
2023-12-13,57.459999084472656
2023-12-14,54.7400016784668
2023-12-15,54.72999954223633
2023-12-18,54.900001525878906
2023-12-19,55.33000183105469
2023-12-20,54.599998474121094
2023-12-21,55.25
2023-12-22,55.290000915527344
2023-12-26,55.5
2023-12-27,55.810001373291016
2023-12-28,55.75
2023-12-29,55.63999938964844
2024-01-02,55.02000045776367
2024-01-03,54.459999084472656
2024-01-04,54.54999923706055
2024-01-05,54.4900016784668
2024-01-08,55.150001525878906
2024-01-09,54.939998626708984
2024-01-10,55.22999954223633
2024-01-11,55.189998626708984
2024-01-12,55.33000183105469
2024-01-16,54.880001068115234
2024-01-17,54.45000076293945
2024-01-18,54.970001220703125
2024-01-19,55.5
2024-01-22,55.540000915527344
2024-01-23,55.560001373291016
2024-01-24,55.88999938964844
2024-01-25,55.9900016784668
2024-01-26,56.16999816894531
2024-01-29,56.650001525878906
2024-01-30,56.58000183105469
2024-01-31,55.880001068115234
2024-02-01,56.540000915527344
2024-02-02,56.91999816894531
2024-02-05,56.790000915527344
2024-02-06,57.029998779296875
2024-02-07,57.349998474121094
2024-02-08,57.40999984741211
2024-02-09,57.79999923706055
2024-02-12,57.709999084472656
2024-02-13,56.869998931884766
2024-02-14,57.5
2024-02-15,58.13999938964844
2024-02-16,58.0
2024-02-20,57.709999084472656
2024-02-21,57.72999954223633
2024-02-22,58.88999938964844
2024-02-23,58.86000061035156
2024-02-26,58.810001373291016
2024-02-27,58.869998931884766
2024-02-28,58.689998626708984
2024-02-29,58.7400016784668
2024-03-01,59.439998626708984
2024-03-04,59.41999816894531
2024-03-05,58.779998779296875
2024-03-06,59.18000030517578
2024-03-07,60.040000915527344
2024-03-08,59.599998474121094
2024-03-11,59.369998931884766
2024-03-12,60.040000915527344
2024-03-13,60.060001373291016
2024-03-14,59.849998474121094
2024-03-15,59.369998931884766
2024-03-18,59.66999816894531
2024-03-19,59.81999969482422
2024-03-20,60.43000030517578
2024-03-21,60.65999984741211
2024-03-22,60.459999084472656
2024-03-25,60.31999969482422
2024-03-26,60.279998779296875
2024-03-27,60.470001220703125
2024-03-28,60.34000015258789
2024-04-01,60.27000045776367
2024-04-02,59.95000076293945
2024-04-03,60.2599983215332
2024-04-04,59.619998931884766
2024-04-05,60.13999938964844
2024-04-08,60.279998779296875
2024-04-09,60.29999923706055
2024-04-10,59.779998779296875
2024-04-11,60.08000183105469
2024-04-12,59.04999923706055
2024-04-15,58.400001525878906
2024-04-16,58.18000030517578
2024-04-17,57.97999954223633
2024-04-18,57.83000183105469
2024-04-19,57.20000076293945
2024-04-22,57.689998626708984
2024-04-23,58.68000030517578
2024-04-24,58.66999816894531
2024-04-25,58.380001068115234
2024-04-26,58.959999084472656
2024-04-29,59.13999938964844
2024-04-30,58.2599983215332
2024-05-01,58.2400016784668
2024-05-02,58.709999084472656
2024-05-03,59.25
2024-05-06,59.970001220703125
2024-05-07,60.099998474121094
2024-05-08,60.06999969482422
2024-05-09,60.380001068115234
2024-05-10,60.56999969482422
2024-05-13,60.619998931884766
2024-05-14,61.0
2024-05-15,61.70000076293945
2024-05-16,61.5
2024-05-17,61.52000045776367
2024-05-20,61.709999084472656
2024-05-21,61.72999954223633
2024-05-22,61.45000076293945
2024-05-23,61.119998931884766
2024-05-24,61.54999923706055
2024-05-28,61.38999938964844
2024-05-29,60.709999084472656
2024-05-30,60.5
2024-05-31,60.790000915527344
2024-06-03,60.970001220703125
2024-06-04,60.90999984741211
2024-06-05,61.869998931884766
2024-06-06,61.97999954223633
2024-06-07,61.650001525878906
2024-06-10,61.810001373291016
2024-06-11,61.56999969482422
2024-06-12,62.220001220703125
2024-06-13,62.08000183105469
2024-06-14,61.79999923706055
2024-06-17,62.279998779296875
2024-06-18,62.40999984741211
2024-06-20,62.41999816894531
2024-06-21,62.150001525878906
2024-06-24,62.18000030517578
2024-06-25,62.47999954223633
2024-06-26,62.36000061035156
2024-06-27,62.349998474121094
2024-06-28,62.08000183105469
2024-07-01,62.36000061035156
2024-07-02,62.630001068115234
2024-07-03,63.15999984741211
2024-07-05,63.709999084472656
2024-07-08,63.709999084472656
2024-07-09,63.52000045776367
2024-07-10,64.18000030517578
2024-07-11,63.86000061035156
2024-07-12,64.19000244140625
2024-07-15,64.0999984741211
2024-07-16,64.29000091552734
2024-07-17,63.08000183105469
2024-07-18,62.58000183105469
2024-07-19,62.2400016784668
2024-07-22,62.880001068115234
2024-07-23,62.970001220703125
2024-07-24,61.43000030517578
2024-07-25,60.95000076293945
2024-07-26,61.599998474121094
2024-07-29,61.650001525878906
2024-07-30,61.470001220703125
2024-07-31,62.45000076293945
2024-08-01,61.52000045776367
2024-08-02,60.31999969482422
2024-08-05,58.880001068115234
2024-08-06,59.529998779296875
2024-08-07,59.20000076293945
2024-08-08,60.720001220703125
2024-08-09,61.06999969482422
2024-08-12,60.970001220703125
2024-08-13,62.0099983215332
2024-08-14,62.13999938964844
2024-08-15,63.18000030517578
2024-08-16,63.27000045776367
2024-08-19,63.869998931884766
2024-08-20,63.75
2024-08-21,63.97999954223633
2024-08-22,63.58000183105469
2024-08-23,64.26000213623047
2024-08-26,63.970001220703125
2024-08-27,64.19000244140625
2024-08-28,63.84000015258789
2024-08-29,63.97999954223633
2024-08-30,64.41000366210938
2024-09-03,62.95000076293945
2024-09-04,62.77000045776367
2024-09-05,62.560001373291016
2024-09-06,61.47999954223633
2024-09-09,62.099998474121094
2024-09-10,62.119998931884766
2024-09-11,62.95000076293945
2024-09-12,63.599998474121094
2024-09-13,63.900001525878906
2024-09-16,64.05000305175781
2024-09-17,64.05999755859375
2024-09-18,63.779998779296875
2024-09-19,65.08999633789062
2024-09-20,64.69999694824219
2024-09-23,64.81999969482422
2024-09-24,65.3499984741211
2024-09-25,65.25
2024-09-26,66.02999877929688
2024-09-27,65.80000305175781
2024-09-30,65.69999694824219
2024-10-01,65.30000305175781
2024-10-02,65.31999969482422
2024-10-03,64.97000122070312
2024-10-04,65.5199966430664
2024-10-07,65.19999694824219
2024-10-08,65.54000091552734
2024-10-09,65.87999725341797
2024-10-10,65.69999694824219
2024-10-11,66.05999755859375
2024-10-14,66.30999755859375
2024-10-15,65.37000274658203
2024-10-16,65.4800033569336
2024-10-17,65.7300033569336
2024-10-18,66.06999969482422
2024-10-21,65.7699966430664
2024-10-22,65.69999694824219
2024-10-23,64.9800033569336
2024-10-24,65.20999908447266
2024-10-25,65.20999908447266
2024-10-28,65.3499984741211
2024-10-29,65.44999694824219
2024-10-30,65.12000274658203
2024-10-31,64.06999969482422
2024-11-01,64.37999725341797
2024-11-04,64.3499984741211
2024-11-05,65.13999938964844
2024-11-06,65.72000122070312
2024-11-07,66.3499984741211
2024-11-08,66.2699966430664
2024-11-11,66.5199966430664
2024-11-12,65.81999969482422
2024-11-13,65.6500015258789
2024-11-14,65.30000305175781
2024-11-15,64.37000274658203
2024-11-18,64.70999908447266
2024-11-19,64.91000366210938
2024-11-20,64.88999938964844
2024-11-21,65.16000366210938
