Date,CNWFX
2023-06-09,71.76000213623047
2023-06-12,72.33000183105469
2023-06-13,72.8499984741211
2023-06-14,73.12000274658203
2023-06-15,73.94000244140625
2023-06-16,73.91000366210938
2023-06-20,73.12000274658203
2023-06-21,72.91999816894531
2023-06-22,72.79000091552734
2023-06-23,72.08999633789062
2023-06-26,71.86000061035156
2023-06-27,72.54000091552734
2023-06-28,72.4800033569336
2023-06-29,72.52999877929688
2023-06-30,73.30000305175781
2023-07-03,73.44999694824219
2023-07-05,73.30999755859375
2023-07-06,72.12000274658203
2023-07-07,72.26000213623047
2023-07-10,72.44999694824219
2023-07-11,73.16000366210938
2023-07-12,74.0
2023-07-13,75.06999969482422
2023-07-14,74.91000366210938
2023-07-17,74.91999816894531
2023-07-18,75.04000091552734
2023-07-19,74.98999786376953
2023-07-20,74.69000244140625
2023-07-21,74.73999786376953
2023-07-24,74.72000122070312
2023-07-25,75.25
2023-07-26,75.22000122070312
2023-07-27,74.94000244140625
2023-07-28,75.93000030517578
2023-07-31,75.98999786376953
2023-08-01,75.4000015258789
2023-08-02,74.02999877929688
2023-08-03,73.95999908447266
2023-08-04,73.93000030517578
2023-08-07,74.33000183105469
2023-08-08,74.0999984741211
2023-08-09,73.95999908447266
2023-08-10,73.98999786376953
2023-08-11,73.33999633789062
2023-08-14,73.12999725341797
2023-08-15,72.30999755859375
2023-08-16,71.94000244140625
2023-08-17,71.41999816894531
2023-08-18,71.25
2023-08-21,71.52999877929688
2023-08-22,71.69000244140625
2023-08-23,72.5
2023-08-24,71.72000122070312
2023-08-25,71.73999786376953
2023-08-28,72.22000122070312
2023-08-29,73.37000274658203
2023-08-30,73.30999755859375
2023-08-31,72.86000061035156
2023-09-01,73.13999938964844
2023-09-05,72.6500015258789
2023-09-06,72.2300033569336
2023-09-07,71.88999938964844
2023-09-08,71.97000122070312
2023-09-11,72.56999969482422
2023-09-12,72.29000091552734
2023-09-13,72.18000030517578
2023-09-14,72.52999877929688
2023-09-15,72.22000122070312
2023-09-18,71.9800033569336
2023-09-19,71.70999908447266
2023-09-20,71.29000091552734
2023-09-21,70.12000274658203
2023-09-22,70.2699966430664
2023-09-25,70.19000244140625
2023-09-26,69.38999938964844
2023-09-27,69.41999816894531
2023-09-28,69.66999816894531
2023-09-29,69.79000091552734
2023-10-02,69.31999969482422
2023-10-03,68.36000061035156
2023-10-04,68.56999969482422
2023-10-05,68.52999877929688
2023-10-06,69.4000015258789
2023-10-09,69.31999969482422
2023-10-10,70.0199966430664
2023-10-11,70.41999816894531
2023-10-12,70.08999633789062
2023-10-13,69.56999969482422
2023-10-16,69.97000122070312
2023-10-17,69.9800033569336
2023-10-18,68.95999908447266
2023-10-19,68.4800033569336
2023-10-20,67.95999908447266
2023-10-23,67.9800033569336
2023-10-24,68.33000183105469
2023-10-25,67.75
2023-10-26,67.12999725341797
2023-10-27,67.1500015258789
2023-10-30,67.68000030517578
2023-10-31,67.61000061035156
2023-11-01,68.0999984741211
2023-11-02,69.19000244140625
2023-11-03,70.13999938964844
2023-11-06,70.5
2023-11-07,70.4000015258789
2023-11-08,70.44000244140625
2023-11-09,70.01000213623047
2023-11-10,70.58999633789062
2023-11-13,70.5
2023-11-14,71.86000061035156
2023-11-15,72.20999908447266
2023-11-16,72.08999633789062
2023-11-17,72.2699966430664
2023-11-20,72.95999908447266
2023-11-21,72.58999633789062
2023-11-22,72.5999984741211
2023-11-24,72.7699966430664
2023-11-27,72.58999633789062
2023-11-28,72.69999694824219
2023-11-29,72.5999984741211
2023-11-30,72.69000244140625
2023-12-01,73.0999984741211
2023-12-04,72.61000061035156
2023-12-05,72.27999877929688
2023-12-06,72.1500015258789
2023-12-07,72.4000015258789
2023-12-08,72.62000274658203
2023-12-11,72.83000183105469
2023-12-12,72.95999908447266
2023-12-13,73.81999969482422
2023-12-14,72.54000091552734
2023-12-15,72.55999755859375
2023-12-18,72.63999938964844
2023-12-19,73.06999969482422
2023-12-20,72.16000366210938
2023-12-21,73.0199966430664
2023-12-22,72.95999908447266
2023-12-26,73.30000305175781
2023-12-27,73.69999694824219
2023-12-28,73.93000030517578
2023-12-29,73.93000030517578
2024-01-02,73.06999969482422
2024-01-03,72.48999786376953
2024-01-04,72.7699966430664
2024-01-05,72.69999694824219
2024-01-08,73.19000244140625
2024-01-09,72.81999969482422
2024-01-10,73.0199966430664
2024-01-11,73.13999938964844
2024-01-12,73.5
2024-01-16,72.75
2024-01-17,71.81999969482422
2024-01-18,72.27999877929688
2024-01-19,72.83999633789062
2024-01-22,72.54000091552734
2024-01-23,72.75
2024-01-24,73.25
2024-01-25,73.37000274658203
2024-01-26,73.56999969482422
2024-01-29,73.8499984741211
2024-01-30,73.44000244140625
2024-01-31,72.95999908447266
2024-02-01,73.80999755859375
2024-02-02,73.8499984741211
2024-02-05,73.73999786376953
2024-02-06,74.4000015258789
2024-02-07,74.68000030517578
2024-02-08,74.48999786376953
2024-02-09,74.88999938964844
2024-02-12,74.81999969482422
2024-02-13,74.2300033569336
2024-02-14,74.72000122070312
2024-02-15,75.25
2024-02-16,75.37999725341797
2024-02-20,75.26000213623047
2024-02-21,75.33999633789062
2024-02-22,76.37000274658203
2024-02-23,76.18000030517578
2024-02-26,76.02999877929688
2024-02-27,76.30999755859375
2024-02-28,75.83999633789062
2024-02-29,75.91999816894531
2024-03-01,76.61000061035156
2024-03-04,76.7300033569336
2024-03-05,76.01000213623047
2024-03-06,76.63999938964844
2024-03-07,77.4000015258789
2024-03-08,77.08000183105469
2024-03-11,77.0999984741211
2024-03-12,77.83999633789062
2024-03-13,77.8499984741211
2024-03-14,77.69999694824219
2024-03-15,77.12999725341797
2024-03-18,77.26000213623047
2024-03-19,77.13999938964844
2024-03-20,77.9000015258789
2024-03-21,78.04000091552734
2024-03-22,77.69000244140625
2024-03-25,77.55000305175781
2024-03-26,77.5
2024-03-27,77.72000122070312
2024-03-28,77.73999786376953
2024-04-01,77.77999877929688
2024-04-02,77.81999969482422
2024-04-03,78.0
2024-04-04,77.48999786376953
2024-04-05,78.02999877929688
2024-04-08,78.22000122070312
2024-04-09,78.37999725341797
2024-04-10,78.0
2024-04-11,78.12999725341797
2024-04-12,76.62999725341797
2024-04-15,75.88999938964844
2024-04-16,75.30999755859375
2024-04-17,75.16000366210938
2024-04-18,75.2699966430664
2024-04-19,74.52999877929688
2024-04-22,75.13999938964844
2024-04-23,76.29000091552734
2024-04-24,76.48999786376953
2024-04-25,76.18000030517578
2024-04-26,77.08999633789062
2024-04-29,77.44000244140625
2024-04-30,76.47000122070312
2024-05-01,76.47000122070312
2024-05-02,77.2699966430664
2024-05-03,77.91999816894531
2024-05-06,78.61000061035156
2024-05-07,78.5999984741211
2024-05-08,78.51000213623047
2024-05-09,78.52999877929688
2024-05-10,78.80999755859375
2024-05-13,78.97000122070312
2024-05-14,79.48999786376953
2024-05-15,80.27999877929688
2024-05-16,80.29000091552734
2024-05-17,80.51000213623047
2024-05-20,80.7300033569336
2024-05-21,80.43000030517578
2024-05-22,79.94999694824219
2024-05-23,79.45999908447266
2024-05-24,79.77999877929688
2024-05-28,79.69999694824219
2024-05-29,78.6500015258789
2024-05-30,78.3499984741211
2024-05-31,78.36000061035156
2024-06-03,78.80000305175781
2024-06-04,77.97000122070312
2024-06-05,79.30000305175781
2024-06-06,79.66999816894531
2024-06-07,79.19999694824219
2024-06-10,79.25
2024-06-11,78.81999969482422
2024-06-12,79.2300033569336
2024-06-13,79.22000122070312
2024-06-14,79.0999984741211
2024-06-17,79.37000274658203
2024-06-18,79.56999969482422
2024-06-20,79.68000030517578
2024-06-21,79.37999725341797
2024-06-24,79.27999877929688
2024-06-25,79.5
2024-06-26,79.33999633789062
2024-06-27,79.33000183105469
2024-06-28,78.98999786376953
2024-07-01,79.19999694824219
2024-07-02,79.12000274658203
2024-07-03,80.0
2024-07-05,80.62000274658203
2024-07-08,80.38999938964844
2024-07-09,80.45999908447266
2024-07-10,81.06999969482422
2024-07-11,81.04000091552734
2024-07-12,81.58999633789062
2024-07-15,81.27999877929688
2024-07-16,81.0999984741211
2024-07-17,80.01000213623047
2024-07-18,79.44000244140625
2024-07-19,79.0199966430664
2024-07-22,79.56999969482422
2024-07-23,79.4000015258789
2024-07-24,77.91999816894531
2024-07-25,77.37999725341797
2024-07-26,78.08000183105469
2024-07-29,77.9000015258789
2024-07-30,77.45999908447266
2024-07-31,78.66000366210938
2024-08-01,77.44999694824219
2024-08-02,76.43000030517578
2024-08-05,74.81999969482422
2024-08-06,75.41000366210938
2024-08-07,75.43000030517578
2024-08-08,77.1500015258789
2024-08-09,77.44999694824219
2024-08-12,77.45999908447266
2024-08-13,78.44999694824219
2024-08-14,78.54000091552734
2024-08-15,79.62000274658203
2024-08-16,79.83000183105469
2024-08-19,80.66999816894531
2024-08-20,80.43000030517578
2024-08-21,80.55999755859375
2024-08-22,80.06999969482422
2024-08-23,80.8499984741211
2024-08-26,80.79000091552734
2024-08-27,80.91999816894531
2024-08-28,80.37000274658203
2024-08-29,80.51000213623047
2024-08-30,81.04000091552734
2024-09-03,79.27999877929688
2024-09-04,79.08000183105469
2024-09-05,79.18000030517578
2024-09-06,78.08000183105469
2024-09-09,78.45999908447266
2024-09-10,78.37000274658203
2024-09-11,79.37999725341797
2024-09-12,80.12999725341797
2024-09-13,80.44000244140625
2024-09-16,80.66999816894531
2024-09-17,80.91000366210938
2024-09-18,80.66000366210938
2024-09-19,81.87000274658203
2024-09-20,81.76000213623047
2024-09-23,81.9000015258789
2024-09-24,82.93000030517578
2024-09-25,82.86000061035156
2024-09-26,84.51000213623047
2024-09-27,84.7699966430664
2024-09-30,84.41999816894531
2024-10-01,84.29000091552734
2024-10-02,84.9000015258789
2024-10-03,84.16999816894531
2024-10-04,84.80000305175781
2024-10-07,84.79000091552734
2024-10-08,84.0
2024-10-09,83.79000091552734
2024-10-10,83.75
2024-10-11,84.0999984741211
2024-10-14,84.19000244140625
2024-10-15,82.68000030517578
2024-10-16,82.80000305175781
2024-10-17,82.63999938964844
2024-10-18,83.45999908447266
2024-10-21,82.97000122070312
2024-10-22,82.72000122070312
2024-10-23,82.19000244140625
2024-10-24,82.19999694824219
2024-10-25,82.20999908447266
2024-10-28,82.37999725341797
2024-10-29,82.41999816894531
2024-10-30,82.0199966430664
2024-10-31,80.94999694824219
2024-11-01,81.27999877929688
2024-11-04,81.61000061035156
2024-11-05,82.45999908447266
2024-11-06,82.1500015258789
2024-11-07,82.87999725341797
2024-11-08,82.12000274658203
2024-11-11,81.91000366210938
2024-11-12,80.83999633789062
2024-11-13,80.19999694824219
2024-11-14,79.81999969482422
2024-11-15,79.04000091552734
2024-11-18,79.44000244140625
2024-11-19,79.7699966430664
2024-11-20,79.83000183105469
2024-11-21,79.66000366210938
