Date,VWITX
2022-10-04,13.050000190734863
2022-10-05,13.050000190734863
2022-10-06,13.0600004196167
2022-10-07,13.050000190734863
2022-10-10,13.050000190734863
2022-10-11,13.069999694824219
2022-10-12,13.079999923706055
2022-10-13,13.050000190734863
2022-10-14,13.050000190734863
2022-10-17,13.0600004196167
2022-10-18,13.050000190734863
2022-10-19,13.029999732971191
2022-10-20,13.010000228881836
2022-10-21,12.920000076293945
2022-10-24,12.869999885559082
2022-10-25,12.84000015258789
2022-10-26,12.850000381469727
2022-10-27,12.850000381469727
2022-10-28,12.859999656677246
2022-10-31,12.869999885559082
2022-11-01,12.890000343322754
2022-11-02,12.920000076293945
2022-11-03,12.899999618530273
2022-11-04,12.899999618530273
2022-11-07,12.899999618530273
2022-11-08,12.930000305175781
2022-11-09,12.930000305175781
2022-11-10,13.050000190734863
2022-11-11,13.0600004196167
2022-11-14,13.069999694824219
2022-11-15,13.119999885559082
2022-11-16,13.1899995803833
2022-11-17,13.229999542236328
2022-11-18,13.239999771118164
2022-11-21,13.239999771118164
2022-11-22,13.260000228881836
2022-11-23,13.279999732971191
2022-11-25,13.279999732971191
2022-11-28,13.300000190734863
2022-11-29,13.34000015258789
2022-11-30,13.359999656677246
2022-12-01,13.399999618530273
2022-12-02,13.40999984741211
2022-12-05,13.430000305175781
2022-12-06,13.4399995803833
2022-12-07,13.460000038146973
2022-12-08,13.460000038146973
2022-12-09,13.449999809265137
2022-12-12,13.449999809265137
2022-12-13,13.470000267028809
2022-12-14,13.470000267028809
2022-12-15,13.470000267028809
2022-12-16,13.470000267028809
2022-12-19,13.460000038146973
2022-12-20,13.40999984741211
2022-12-21,13.399999618530273
2022-12-22,13.399999618530273
2022-12-23,13.390000343322754
2022-12-27,13.380000114440918
2022-12-28,13.359999656677246
2022-12-29,13.359999656677246
2022-12-30,13.359999656677246
2023-01-03,13.390000343322754
2023-01-04,13.430000305175781
2023-01-05,13.430000305175781
2023-01-06,13.489999771118164
2023-01-09,13.520000457763672
2023-01-10,13.529999732971191
2023-01-11,13.5600004196167
2023-01-12,13.59000015258789
2023-01-13,13.609999656677246
2023-01-17,13.630000114440918
2023-01-18,13.65999984741211
2023-01-19,13.6899995803833
2023-01-20,13.680000305175781
2023-01-23,13.65999984741211
2023-01-24,13.670000076293945
2023-01-25,13.670000076293945
2023-01-26,13.670000076293945
2023-01-27,13.670000076293945
2023-01-30,13.670000076293945
2023-01-31,13.670000076293945
2023-02-01,13.680000305175781
2023-02-02,13.710000038146973
2023-02-03,13.6899995803833
2023-02-06,13.65999984741211
2023-02-07,13.640000343322754
2023-02-08,13.630000114440918
2023-02-09,13.630000114440918
2023-02-10,13.609999656677246
2023-02-13,13.600000381469727
2023-02-14,13.59000015258789
2023-02-15,13.539999961853027
2023-02-16,13.470000267028809
2023-02-17,13.420000076293945
2023-02-21,13.380000114440918
2023-02-22,13.380000114440918
2023-02-23,13.380000114440918
2023-02-24,13.359999656677246
2023-02-27,13.369999885559082
2023-02-28,13.369999885559082
2023-03-01,13.359999656677246
2023-03-02,13.34000015258789
2023-03-03,13.350000381469727
2023-03-06,13.359999656677246
2023-03-07,13.369999885559082
2023-03-08,13.369999885559082
2023-03-09,13.380000114440918
2023-03-10,13.430000305175781
2023-03-13,13.479999542236328
2023-03-14,13.470000267028809
2023-03-15,13.5
2023-03-16,13.5
2023-03-17,13.520000457763672
2023-03-20,13.510000228881836
2023-03-21,13.5
2023-03-22,13.510000228881836
2023-03-23,13.529999732971191
2023-03-24,13.569999694824219
2023-03-27,13.569999694824219
2023-03-28,13.569999694824219
2023-03-29,13.569999694824219
2023-03-30,13.579999923706055
2023-03-31,13.59000015258789
2023-04-03,13.600000381469727
2023-04-04,13.630000114440918
2023-04-05,13.670000076293945
2023-04-06,13.6899995803833
2023-04-10,13.6899995803833
2023-04-11,13.710000038146973
2023-04-12,13.720000267028809
2023-04-13,13.720000267028809
2023-04-14,13.699999809265137
2023-04-17,13.65999984741211
2023-04-18,13.569999694824219
2023-04-19,13.529999732971191
2023-04-20,13.529999732971191
2023-04-21,13.529999732971191
2023-04-24,13.550000190734863
2023-04-25,13.5600004196167
2023-04-26,13.569999694824219
2023-04-27,13.539999961853027
2023-04-28,13.550000190734863
2023-05-01,13.539999961853027
2023-05-02,13.550000190734863
2023-05-03,13.5600004196167
2023-05-04,13.59000015258789
2023-05-05,13.59000015258789
2023-05-08,13.59000015258789
2023-05-09,13.579999923706055
2023-05-10,13.579999923706055
2023-05-11,13.579999923706055
2023-05-12,13.569999694824219
2023-05-15,13.569999694824219
2023-05-16,13.550000190734863
2023-05-17,13.520000457763672
2023-05-18,13.460000038146973
2023-05-19,13.40999984741211
2023-05-22,13.390000343322754
2023-05-23,13.34000015258789
2023-05-24,13.350000381469727
2023-05-25,13.34000015258789
2023-05-26,13.34000015258789
2023-05-30,13.380000114440918
2023-05-31,13.40999984741211
2023-06-01,13.4399995803833
2023-06-02,13.449999809265137
2023-06-05,13.449999809265137
2023-06-06,13.460000038146973
2023-06-07,13.4399995803833
2023-06-08,13.449999809265137
2023-06-09,13.449999809265137
2023-06-12,13.449999809265137
2023-06-13,13.449999809265137
2023-06-14,13.460000038146973
2023-06-15,13.470000267028809
2023-06-16,13.470000267028809
2023-06-20,13.479999542236328
2023-06-21,13.489999771118164
2023-06-22,13.479999542236328
2023-06-23,13.489999771118164
2023-06-26,13.5
2023-06-27,13.5
2023-06-28,13.5
2023-06-29,13.479999542236328
2023-06-30,13.479999542236328
2023-07-03,13.479999542236328
2023-07-05,13.479999542236328
2023-07-06,13.449999809265137
2023-07-07,13.430000305175781
2023-07-10,13.4399995803833
2023-07-11,13.4399995803833
2023-07-12,13.449999809265137
2023-07-13,13.479999542236328
2023-07-14,13.489999771118164
2023-07-17,13.5
2023-07-18,13.510000228881836
2023-07-19,13.539999961853027
2023-07-20,13.529999732971191
2023-07-21,13.539999961853027
2023-07-24,13.539999961853027
2023-07-25,13.539999961853027
2023-07-26,13.539999961853027
2023-07-27,13.5
2023-07-28,13.479999542236328
2023-07-31,13.479999542236328
2023-08-01,13.449999809265137
2023-08-02,13.420000076293945
2023-08-03,13.359999656677246
2023-08-04,13.369999885559082
2023-08-07,13.359999656677246
2023-08-08,13.380000114440918
2023-08-09,13.40999984741211
2023-08-10,13.40999984741211
2023-08-11,13.399999618530273
2023-08-14,13.399999618530273
2023-08-15,13.390000343322754
2023-08-16,13.380000114440918
2023-08-17,13.34000015258789
2023-08-18,13.319999694824219
2023-08-21,13.3100004196167
2023-08-22,13.279999732971191
2023-08-23,13.289999961853027
2023-08-24,13.289999961853027
2023-08-25,13.279999732971191
2023-08-28,13.289999961853027
2023-08-29,13.300000190734863
2023-08-30,13.3100004196167
2023-08-31,13.329999923706055
2023-09-01,13.319999694824219
2023-09-05,13.3100004196167
2023-09-06,13.3100004196167
2023-09-07,13.279999732971191
2023-09-08,13.289999961853027
2023-09-11,13.279999732971191
2023-09-12,13.270000457763672
2023-09-13,13.279999732971191
2023-09-14,13.270000457763672
2023-09-15,13.260000228881836
2023-09-18,13.260000228881836
2023-09-19,13.239999771118164
2023-09-20,13.239999771118164
2023-09-21,13.170000076293945
2023-09-22,13.149999618530273
2023-09-25,13.079999923706055
2023-09-26,13.0600004196167
2023-09-27,13.050000190734863
2023-09-28,12.979999542236328
2023-09-29,13.0
2023-10-02,12.970000267028809
2023-10-03,12.930000305175781
2023-10-04,12.930000305175781
2023-10-05,12.9399995803833
2023-10-06,12.90999984741211
2023-10-09,12.930000305175781
2023-10-10,12.970000267028809
2023-10-11,13.050000190734863
2023-10-12,13.029999732971191
2023-10-13,13.029999732971191
2023-10-16,13.0
2023-10-17,12.930000305175781
2023-10-18,12.899999618530273
2023-10-19,12.859999656677246
2023-10-20,12.869999885559082
2023-10-23,12.869999885559082
2023-10-24,12.880000114440918
2023-10-25,12.859999656677246
2023-10-26,12.869999885559082
2023-10-27,12.869999885559082
2023-10-30,12.850000381469727
2023-10-31,12.859999656677246
2023-11-01,12.869999885559082
2023-11-02,12.960000038146973
2023-11-03,13.050000190734863
2023-11-06,13.0600004196167
2023-11-07,13.09000015258789
2023-11-08,13.130000114440918
2023-11-09,13.140000343322754
2023-11-10,13.149999618530273
2023-11-13,13.149999618530273
2023-11-14,13.220000267028809
2023-11-15,13.220000267028809
2023-11-16,13.25
2023-11-17,13.270000457763672
2023-11-20,13.289999961853027
2023-11-21,13.3100004196167
2023-11-22,13.329999923706055
2023-11-24,13.329999923706055
2023-11-27,13.350000381469727
2023-11-28,13.380000114440918
2023-11-29,13.460000038146973
2023-11-30,13.479999542236328
2023-12-01,13.510000228881836
2023-12-04,13.510000228881836
2023-12-05,13.529999732971191
2023-12-06,13.5600004196167
2023-12-07,13.569999694824219
2023-12-08,13.569999694824219
2023-12-11,13.5600004196167
2023-12-12,13.5600004196167
2023-12-13,13.59000015258789
2023-12-14,13.680000305175781
2023-12-15,13.6899995803833
2023-12-18,13.699999809265137
2023-12-19,13.699999809265137
2023-12-20,13.729999542236328
2023-12-21,13.729999542236328
2023-12-22,13.729999542236328
2023-12-26,13.739999771118164
2023-12-27,13.75
2023-12-28,13.75
2023-12-29,13.75
2024-01-02,13.75
2024-01-03,13.75
2024-01-04,13.75
2024-01-05,13.75
2024-01-08,13.75
2024-01-09,13.75
2024-01-10,13.729999542236328
2024-01-11,13.729999542236328
2024-01-12,13.739999771118164
2024-01-16,13.720000267028809
2024-01-17,13.680000305175781
2024-01-18,13.649999618530273
2024-01-19,13.619999885559082
2024-01-22,13.630000114440918
2024-01-23,13.619999885559082
2024-01-24,13.609999656677246
2024-01-25,13.619999885559082
2024-01-26,13.619999885559082
2024-01-29,13.640000343322754
2024-01-30,13.65999984741211
2024-01-31,13.699999809265137
2024-02-01,13.75
2024-02-02,13.720000267028809
2024-02-05,13.65999984741211
2024-02-06,13.65999984741211
2024-02-07,13.65999984741211
2024-02-08,13.670000076293945
2024-02-09,13.670000076293945
2024-02-12,13.670000076293945
2024-02-13,13.640000343322754
2024-02-14,13.649999618530273
2024-02-15,13.65999984741211
2024-02-16,13.65999984741211
2024-02-20,13.65999984741211
2024-02-21,13.670000076293945
2024-02-22,13.65999984741211
2024-02-23,13.670000076293945
2024-02-26,13.670000076293945
2024-02-27,13.670000076293945
2024-02-28,13.670000076293945
2024-02-29,13.680000305175781
2024-03-01,13.680000305175781
2024-03-04,13.670000076293945
2024-03-05,13.6899995803833
2024-03-06,13.6899995803833
2024-03-07,13.710000038146973
2024-03-08,13.710000038146973
2024-03-11,13.720000267028809
2024-03-12,13.720000267028809
2024-03-13,13.720000267028809
2024-03-14,13.6899995803833
2024-03-15,13.680000305175781
2024-03-18,13.670000076293945
2024-03-19,13.670000076293945
2024-03-20,13.65999984741211
2024-03-21,13.65999984741211
2024-03-22,13.670000076293945
2024-03-25,13.670000076293945
2024-03-26,13.649999618530273
2024-03-27,13.640000343322754
2024-03-28,13.649999618530273
2024-04-01,13.630000114440918
2024-04-02,13.579999923706055
2024-04-03,13.5600004196167
2024-04-04,13.569999694824219
2024-04-05,13.5600004196167
2024-04-08,13.550000190734863
2024-04-09,13.5600004196167
2024-04-10,13.520000457763672
2024-04-11,13.529999732971191
2024-04-12,13.550000190734863
2024-04-15,13.539999961853027
2024-04-16,13.510000228881836
2024-04-17,13.520000457763672
2024-04-18,13.510000228881836
2024-04-19,13.510000228881836
2024-04-22,13.510000228881836
2024-04-23,13.520000457763672
2024-04-24,13.510000228881836
2024-04-25,13.470000267028809
2024-04-26,13.470000267028809
2024-04-29,13.479999542236328
2024-04-30,13.479999542236328
2024-05-01,13.489999771118164
2024-05-02,13.5
2024-05-03,13.529999732971191
2024-05-06,13.550000190734863
2024-05-07,13.579999923706055
2024-05-08,13.59000015258789
2024-05-09,13.579999923706055
2024-05-10,13.569999694824219
2024-05-13,13.579999923706055
2024-05-14,13.579999923706055
2024-05-15,13.59000015258789
2024-05-16,13.579999923706055
2024-05-17,13.569999694824219
2024-05-20,13.539999961853027
2024-05-21,13.520000457763672
2024-05-22,13.489999771118164
2024-05-23,13.449999809265137
2024-05-24,13.449999809265137
2024-05-28,13.4399995803833
2024-05-29,13.399999618530273
2024-05-30,13.390000343322754
2024-05-31,13.399999618530273
2024-06-03,13.430000305175781
2024-06-04,13.460000038146973
2024-06-05,13.5
2024-06-06,13.539999961853027
2024-06-07,13.510000228881836
2024-06-10,13.5
2024-06-11,13.5
2024-06-12,13.5600004196167
2024-06-13,13.59000015258789
2024-06-14,13.600000381469727
2024-06-17,13.59000015258789
2024-06-18,13.600000381469727
2024-06-20,13.59000015258789
2024-06-21,13.59000015258789
2024-06-24,13.59000015258789
2024-06-25,13.579999923706055
2024-06-26,13.5600004196167
2024-06-27,13.550000190734863
2024-06-28,13.550000190734863
2024-07-01,13.529999732971191
2024-07-02,13.529999732971191
2024-07-03,13.550000190734863
2024-07-05,13.569999694824219
2024-07-08,13.579999923706055
2024-07-09,13.579999923706055
2024-07-10,13.59000015258789
2024-07-11,13.619999885559082
2024-07-12,13.630000114440918
2024-07-15,13.619999885559082
2024-07-16,13.630000114440918
2024-07-17,13.630000114440918
2024-07-18,13.630000114440918
2024-07-19,13.630000114440918
2024-07-22,13.619999885559082
2024-07-23,13.619999885559082
2024-07-24,13.619999885559082
2024-07-25,13.619999885559082
2024-07-26,13.619999885559082
2024-07-29,13.630000114440918
2024-07-30,13.619999885559082
2024-07-31,13.640000343322754
2024-08-01,13.670000076293945
2024-08-02,13.739999771118164
2024-08-05,13.779999732971191
2024-08-06,13.770000457763672
2024-08-07,13.710000038146973
2024-08-08,13.680000305175781
2024-08-09,13.680000305175781
2024-08-12,13.6899995803833
2024-08-13,13.699999809265137
2024-08-14,13.720000267028809
2024-08-15,13.6899995803833
2024-08-16,13.6899995803833
2024-08-19,13.699999809265137
2024-08-20,13.710000038146973
2024-08-21,13.720000267028809
2024-08-22,13.710000038146973
2024-08-23,13.720000267028809
2024-08-26,13.729999542236328
2024-08-27,13.720000267028809
2024-08-28,13.710000038146973
2024-08-29,13.710000038146973
2024-08-30,13.710000038146973
2024-09-03,13.710000038146973
2024-09-04,13.720000267028809
2024-09-05,13.739999771118164
2024-09-06,13.760000228881836
2024-09-09,13.770000457763672
2024-09-10,13.789999961853027
2024-09-11,13.789999961853027
2024-09-12,13.789999961853027
2024-09-13,13.789999961853027
2024-09-16,13.800000190734863
2024-09-17,13.8100004196167
2024-09-18,13.8100004196167
2024-09-19,13.800000190734863
2024-09-20,13.800000190734863
2024-09-23,13.800000190734863
2024-09-24,13.789999961853027
2024-09-25,13.789999961853027
2024-09-26,13.789999961853027
2024-09-27,13.8100004196167
2024-09-30,13.8100004196167
2024-10-01,13.84000015258789
2024-10-02,13.84000015258789
2024-10-03,13.84000015258789
2024-10-04,13.789999961853027
2024-10-07,13.770000457763672
2024-10-08,13.75
2024-10-09,13.729999542236328
2024-10-10,13.729999542236328
2024-10-11,13.720000267028809
2024-10-14,13.710000038146973
2024-10-15,13.729999542236328
2024-10-16,13.739999771118164
2024-10-17,13.729999542236328
2024-10-18,13.729999542236328
2024-10-21,13.699999809265137
2024-10-22,13.65999984741211
2024-10-23,13.579999923706055
2024-10-24,13.579999923706055
2024-10-25,13.609999656677246
2024-10-28,13.609999656677246
2024-10-29,13.579999923706055
2024-10-30,13.59000015258789
2024-10-31,13.59000015258789
2024-11-01,13.59000015258789
2024-11-04,13.619999885559082
2024-11-05,13.619999885559082
2024-11-06,13.510000228881836
2024-11-07,13.550000190734863
2024-11-08,13.630000114440918
2024-11-11,13.630000114440918
2024-11-12,13.619999885559082
2024-11-13,13.630000114440918
2024-11-14,13.640000343322754
2024-11-15,13.630000114440918
2024-11-18,13.630000114440918
2024-11-19,13.649999618530273
2024-11-20,13.649999618530273
2024-11-21,13.649999618530273
