Date,DADA
2024-02-27,2.2699999809265137
2024-02-28,2.140000104904175
2024-02-29,2.0999999046325684
2024-03-01,2.180000066757202
2024-03-04,2.109999895095825
2024-03-05,1.9700000286102295
2024-03-06,2.559999942779541
2024-03-07,2.4600000381469727
2024-03-08,2.309999942779541
2024-03-11,2.5199999809265137
2024-03-12,2.490000009536743
2024-03-13,2.5399999618530273
2024-03-14,2.490000009536743
2024-03-15,2.5399999618530273
2024-03-18,2.440000057220459
2024-03-19,2.430000066757202
2024-03-20,2.4600000381469727
2024-03-21,2.390000104904175
2024-03-22,2.309999942779541
2024-03-25,2.5299999713897705
2024-03-26,2.119999885559082
2024-03-27,2.0999999046325684
2024-03-28,2.049999952316284
2024-04-01,2.130000114440918
2024-04-02,2.059999942779541
2024-04-03,2.049999952316284
2024-04-04,1.9700000286102295
2024-04-05,1.9800000190734863
2024-04-08,1.9600000381469727
2024-04-09,1.9900000095367432
2024-04-10,2.009999990463257
2024-04-11,2.059999942779541
2024-04-12,1.909999966621399
2024-04-15,1.8899999856948853
2024-04-16,1.899999976158142
2024-04-17,1.8300000429153442
2024-04-18,1.840000033378601
2024-04-19,1.8600000143051147
2024-04-22,1.899999976158142
2024-04-23,1.8600000143051147
2024-04-24,2.0
2024-04-25,2.0
2024-04-26,2.009999990463257
2024-04-29,2.0999999046325684
2024-04-30,2.0299999713897705
2024-05-01,2.0199999809265137
2024-05-02,2.1600000858306885
2024-05-03,2.1700000762939453
2024-05-06,2.049999952316284
2024-05-07,2.0
2024-05-08,2.0
2024-05-09,2.0
2024-05-10,1.8799999952316284
2024-05-13,1.909999966621399
2024-05-14,1.9299999475479126
2024-05-15,2.009999990463257
2024-05-16,1.8200000524520874
2024-05-17,1.9299999475479126
2024-05-20,1.8899999856948853
2024-05-21,1.8600000143051147
2024-05-22,1.8700000047683716
2024-05-23,1.7999999523162842
2024-05-24,1.7899999618530273
2024-05-28,1.7300000190734863
2024-05-29,1.6799999475479126
2024-05-30,1.7100000381469727
2024-05-31,1.659999966621399
2024-06-03,1.690000057220459
2024-06-04,1.659999966621399
2024-06-05,1.649999976158142
2024-06-06,1.6299999952316284
2024-06-07,1.590000033378601
2024-06-10,1.600000023841858
2024-06-11,1.559999942779541
2024-06-12,1.5
2024-06-13,1.5199999809265137
2024-06-14,1.440000057220459
2024-06-17,1.399999976158142
2024-06-18,1.3899999856948853
2024-06-20,1.409999966621399
2024-06-21,1.3899999856948853
2024-06-24,1.409999966621399
2024-06-25,1.3300000429153442
2024-06-26,1.3799999952316284
2024-06-27,1.309999942779541
2024-06-28,1.2599999904632568
2024-07-01,1.3799999952316284
2024-07-02,1.440000057220459
2024-07-03,1.5199999809265137
2024-07-05,1.5
2024-07-08,1.440000057220459
2024-07-09,1.440000057220459
2024-07-10,1.440000057220459
2024-07-11,1.5499999523162842
2024-07-12,1.5199999809265137
2024-07-15,1.4299999475479126
2024-07-16,1.399999976158142
2024-07-17,1.399999976158142
2024-07-18,1.3300000429153442
2024-07-19,1.350000023841858
2024-07-22,1.440000057220459
2024-07-23,1.399999976158142
2024-07-24,1.350000023841858
2024-07-25,1.340000033378601
2024-07-26,1.340000033378601
2024-07-29,1.340000033378601
2024-07-30,1.3200000524520874
2024-07-31,1.3200000524520874
2024-08-01,1.2599999904632568
2024-08-02,1.2799999713897705
2024-08-05,1.3300000429153442
2024-08-06,1.340000033378601
2024-08-07,1.2799999713897705
2024-08-08,1.2999999523162842
2024-08-09,1.2699999809265137
2024-08-12,1.2799999713897705
2024-08-13,1.3300000429153442
2024-08-14,1.2799999713897705
2024-08-15,1.309999942779541
2024-08-16,1.399999976158142
2024-08-19,1.3700000047683716
2024-08-20,1.3200000524520874
2024-08-21,1.309999942779541
2024-08-22,1.159999966621399
2024-08-23,1.1749999523162842
2024-08-26,1.159999966621399
2024-08-27,1.149999976158142
2024-08-28,1.0700000524520874
2024-08-29,1.1100000143051147
2024-08-30,1.090000033378601
2024-09-03,1.1100000143051147
2024-09-04,1.100000023841858
2024-09-05,1.1200000047683716
2024-09-06,1.090000033378601
2024-09-09,1.090000033378601
2024-09-10,1.090000033378601
2024-09-11,1.100000023841858
2024-09-12,1.0399999618530273
2024-09-13,1.0700000524520874
2024-09-16,1.059999942779541
2024-09-17,1.2899999618530273
2024-09-18,1.2300000190734863
2024-09-19,1.309999942779541
2024-09-20,1.1799999475479126
2024-09-23,1.2599999904632568
2024-09-24,1.4299999475479126
2024-09-25,1.3600000143051147
2024-09-26,1.600000023841858
2024-09-27,1.809999942779541
2024-09-30,1.899999976158142
2024-10-01,2.140000104904175
2024-10-02,2.2799999713897705
2024-10-03,2.1600000858306885
2024-10-04,2.259999990463257
2024-10-07,2.490000009536743
2024-10-08,2.0799999237060547
2024-10-09,2.015000104904175
2024-10-10,1.850000023841858
2024-10-11,1.850000023841858
2024-10-14,1.7300000190734863
2024-10-15,1.559999942779541
2024-10-16,1.559999942779541
2024-10-17,1.5
2024-10-18,1.6399999856948853
2024-10-21,1.600000023841858
2024-10-22,1.6799999475479126
2024-10-23,1.649999976158142
2024-10-24,1.6299999952316284
2024-10-25,1.6799999475479126
2024-10-28,1.8300000429153442
2024-10-29,1.7599999904632568
2024-10-30,1.75
2024-10-31,1.6699999570846558
2024-11-01,1.6699999570846558
2024-11-04,1.6399999856948853
2024-11-05,1.7699999809265137
2024-11-06,1.6799999475479126
2024-11-07,1.809999942779541
2024-11-08,1.7000000476837158
2024-11-11,1.7000000476837158
2024-11-12,1.5549999475479126
2024-11-13,1.5700000524520874
2024-11-14,1.3700000047683716
2024-11-15,1.3799999952316284
2024-11-18,1.440000057220459
2024-11-19,1.3899999856948853
2024-11-20,1.399999976158142
2024-11-21,1.3700000047683716
