Date,VNET
2024-08-14,1.7300000190734863
2024-08-15,1.7699999809265137
2024-08-16,1.7899999618530273
2024-08-19,1.850000023841858
2024-08-20,1.809999942779541
2024-08-21,1.899999976158142
2024-08-22,1.940000057220459
2024-08-23,2.0999999046325684
2024-08-26,2.0799999237060547
2024-08-27,2.0
2024-08-28,2.359999895095825
2024-08-29,2.4800000190734863
2024-08-30,2.7799999713897705
2024-09-03,2.7100000381469727
2024-09-04,2.75
2024-09-05,2.7899999618530273
2024-09-06,2.7899999618530273
2024-09-09,2.7799999713897705
2024-09-10,3.0399999618530273
2024-09-11,2.9600000381469727
2024-09-12,2.890000104904175
2024-09-13,2.869999885559082
2024-09-16,2.7300000190734863
2024-09-17,3.0
2024-09-18,2.990000009536743
2024-09-19,3.2100000381469727
2024-09-20,3.4200000762939453
2024-09-23,3.5299999713897705
2024-09-24,3.75
2024-09-25,3.490000009536743
2024-09-26,3.5999999046325684
2024-09-27,3.9600000381469727
2024-09-30,4.079999923706055
2024-10-01,4.190000057220459
2024-10-02,4.300000190734863
2024-10-03,3.9600000381469727
2024-10-04,4.210000038146973
2024-10-07,4.110000133514404
2024-10-08,3.869999885559082
2024-10-09,3.990000009536743
2024-10-10,3.9000000953674316
2024-10-11,3.819999933242798
2024-10-14,4.0
2024-10-15,3.3399999141693115
2024-10-16,3.6700000762939453
2024-10-17,3.509999990463257
2024-10-18,3.640000104904175
2024-10-21,3.5
2024-10-22,3.440000057220459
2024-10-23,3.619999885559082
2024-10-24,3.309999942779541
2024-10-25,3.369999885559082
2024-10-28,3.5999999046325684
2024-10-29,3.4800000190734863
2024-10-30,3.4700000286102295
2024-10-31,3.2799999713897705
2024-11-01,3.4000000953674316
2024-11-04,3.369999885559082
2024-11-05,3.640000104904175
2024-11-06,3.2899999618530273
2024-11-07,3.8399999141693115
2024-11-08,3.490000009536743
2024-11-11,3.5899999141693115
2024-11-12,3.4800000190734863
2024-11-13,3.4200000762939453
2024-11-14,3.4100000858306885
2024-11-15,3.450000047683716
2024-11-18,3.490000009536743
2024-11-19,3.700000047683716
2024-11-20,3.759999990463257
2024-11-21,4.329999923706055
